segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
681,17,C,NHB,0.517349488000,0.000015253000,0.000029482971094,-0.000029482971094,-0.000145376393319,NHB,-0.001,0.000,0.145376393319093,0.854623606680907
682,17,C,NHB,0.517349488000,0.000038170000,0.000073779912584,-0.000073779912584,-0.000332229488972,NHB,-0.001,0.000,0.332229488972055,0.667770511027945
683,17,C,NHB,0.517349488000,-0.000220503000,-0.000426216716387,0.000426216716387,0.000282064528196,NHB,0.000,0.001,0.717935471804044,0.282064528195956
684,17,C,NHB,0.517349488000,-0.000193708000,-0.000374423874949,0.000374423874949,0.000164751808838,NHB,0.000,0.001,0.835248191161739,0.164751808838261
685,17,C,NHB,0.626409493000,-0.000008717000,-0.000013915817205,0.000013915817205,-0.000122307934168,NHB,-0.001,0.000,0.122307934167794,0.877692065832206
686,17,C,NHB,0.626409493000,-0.000190539000,-0.000304176424734,0.000304176424734,-0.000057393451555,NHB,-0.001,0.000,0.057393451555139,0.942606548444861
687,17,C,NHB,0.626409493000,-0.000231048000,-0.000368844984921,0.000368844984921,0.000429797329635,NHB,0.000,0.001,0.570202670364867,0.429797329635133
688,17,C,NHB,0.626409493000,-0.000114757000,-0.000183198053801,0.000183198053801,0.000166700004864,NHB,0.000,0.001,0.833299995136111,0.166700004863889
689,17,C,NHB,0.626409493000,-0.000623545000,-0.000995427123899,0.000995427123899,0.000789677248735,NHB,0.000,0.001,0.210322751264562,0.789677248735438
690,17,C,NHB,0.626409493000,-0.000571343000,-0.000912091860651,0.000912091860651,0.000314004610475,NHB,0.000,0.001,0.685995389524874,0.314004610475126
691,17,C,NHB,0.626409493000,-0.000106701000,-0.000170337456875,0.000170337456875,-0.000454389550015,NHB,-0.001,0.000,0.454389550014807,0.545610449985193
692,17,C,NHB,0.626409493000,-0.000295774000,-0.000472173559477,0.000472173559477,-0.000662563053182,NHB,-0.001,0.000,0.662563053181614,0.337436946818386
693,17,C,NHB,0.626409493000,-0.000350233000,-0.000559111897112,0.000559111897112,0.000710574322714,NHB,0.000,0.001,0.289425677286045,0.710574322713955
694,17,C,NHB,0.626409493000,-0.000577544000,-0.000921991135917,0.000921991135917,0.000538328793379,NHB,0.000,0.001,0.461671206620833,0.538328793379167
695,17,C,NHB,0.604526425000,-0.000507644000,-0.000839738312515,0.000839738312515,0.000645142279207,NHB,0.000,0.001,0.354857720793295,0.645142279206705
696,17,C,NHB,0.604526425000,-0.000489564000,-0.000809830604179,0.000809830604179,0.000107318869500,NHB,0.000,0.001,0.892681130499830,0.107318869500170
697,17,C,NHB,0.604526425000,-0.000000186000,-0.000000307678858,0.000000307678858,-0.000103840319193,NHB,-0.001,0.000,0.103840319192727,0.896159680807273
698,17,C,NHB,0.604526425000,0.000050989000,0.000084345361743,-0.000084345361743,-0.000598872496537,NHB,-0.001,0.000,0.598872496536834,0.401127503463166
699,17,C,NHB,0.604526425000,-0.000684144000,-0.001131702390015,0.001131702390015,0.000389348044192,NHB,0.000,0.001,0.610651955808297,0.389348044191703
